0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00014217,0,0,0,0,0,0,0,-0.00017558,0,0,0,0,0,0,0.00018893,0,0,0,0.00017455,0.00019381,0.0001822,0.00023414,0,0,0,0
0,0,0,0,0,0,0,0,0.0002896,0,0,0,0,0,0,0,-0.00035763,0,0,0,0,0,0,0.00038486,0,0,0,0.00035553,0.00039479,0.00037116,0.00047694,0,0,0,0
0,0,0,0,0,0,0,0,0.00044269,0,0,0,0,0,0,0,-0.00054664,0,0,0,0,0,0,0.00058832,0,0,0,0.00054344,0.00060352,0.00056747,0.00072908,0,0,0,0
0,0,0,0,0,0,0,0,0.00060186,0,0,0,0,0,0,0,-0.00074312,0,0,0,0,0,0,0.00079988,0,0,0,0.00073877,0.00082057,0.00077166,0.00099124,0,0,0,0
0,0,0,0,0,0,0,0,0.00076752,0,0,0,0,0,0,0,-0.00094756,0,0,0,0,0,0,0.0010201,0,0,0,0.00094203,0.0010465,0.00098424,0.0012641,0,0,0,0
0,0,0,0,0,0,0,0,0.00094006,0,0,0,0,0,0,0,-0.0011605,0,0,0,0,0,0,0.0012494,0,0,0,0.0011537,0.0012818,0.0012057,0.0015483,0,0,0,0
0,0,0,0,0,0,0,0,0.0011199,0,0,0,0,0,0,0,-0.0013825,0,0,0,0,0,0,0.0014885,0,0,0,0.0013744,0.0015272,0.0014366,0.0018445,0,0,0,0
0,0,0,0,0,0,0,0,0.0013075,0,0,0,0,0,0,0,-0.001614,0,0,0,0,0,0,0.0017381,0,0,0,0.0016046,0.0017832,0.0016776,0.0021536,0,0,0,0
0,0,0,0,0,0,0,0,0.0015034,0,0,0,0,0,0,0,-0.0018557,0,0,0,0,0,0,0.0019987,0,0,0,0.001845,0.0020506,0.0019293,0.0024764,0,0,0,0
0,0,0,0,0,0,0,0,0.0017079,0,0,0,0,0,0,0,-0.0021081,0,0,0,0,0,0,0.002271,0,0,0,0.002096,0.00233,0.0021923,0.0028135,0,0,0,0
0,0,0,0,0,0,0,0,0.0019217,0,0,0,0,0,0,0,-0.0023719,0,0,0,0,0,0,0.0025556,0,0,0,0.0023584,0.002622,0.0024672,0.0031657,0,0,0,0
0,0,0,0,0,0,0,0,0.0021451,0,0,0,0,0,0,0,-0.0026476,0,0,0,0,0,0,0.0028531,0,0,0,0.0026326,0.0029272,0.0027546,0.0035339,0,0,0,0
0,0,0,0,0,0,0,0,0.0023787,0,0,0,0,0,0,0,-0.0029358,0,0,0,0,0,0,0.0031642,0,0,0,0.0029194,0.0032465,0.0030553,0.003919,0,0,0,0
0,0,0,0,0,0,0,0,0.0026232,0,0,0,0,0,0,0,-0.0032373,0,0,0,0,0,0,0.0034897,0,0,0,0.0032195,0.0035807,0.0033699,0.0043219,0,0,0,0
0,0,0,0,0,0,0,0,0.0028789,0,0,0,0,0,0,0,-0.0035526,0,0,0,0,0,0,0.0038302,0,0,0,0.0035335,0.0039303,0.0036992,0.0047433,0,0,0,0
0,0,0,0,0,0,0,0,0.0031464,0,0,0,0,0,0,0,-0.0038825,0,0,0,0,0,0,0.0041864,0,0,0,0.0038621,0.0042962,0.0040437,0.0051842,0,0,0,0
0,0,0,0,0,0,0,0,0.0034262,0,0,0,0,0,0,0,-0.0042276,0,0,0,0,0,0,0.0045592,0,0,0,0.0042058,0.004679,0.0044042,0.0056456,0,0,0,0
0,0,0,0,0,0,0,0,0.0037191,0,0,0,0,0,0,0,-0.0045886,0,0,0,0,0,0,0.0049493,0,0,0,0.0045655,0.0050797,0.0047816,0.0061284,0,0,0,0
0,0,0,0,0,0,0,0,0.0040254,0,0,0,0,0,0,0,-0.0049663,0,0,0,0,0,0,0.0053575,0,0,0,0.0049419,0.0054991,0.0051766,0.0066337,0,0,0,0
0,0,0,0,0,0,0,0,0.0043459,0,0,0,0,0,0,0,-0.0053614,0,0,0,0,0,0,0.0057847,0,0,0,0.0053357,0.0059379,0.0055901,0.0071624,0,0,0,0
0,0,0,0,0,0,0,0,0.0046811,0,0,0,0,0,0,0,-0.0057745,0,0,0,0,0,0,0.0062315,0,0,0,0.0057476,0.006397,0.0060226,0.0077154,0,0,0,0
0,0,0,0,0,0,0,0,0.0050317,0,0,0,0,0,0,0,-0.0062066,0,0,0,0,0,0,0.0066989,0,0,0,0.0061784,0.0068773,0.0064751,0.0082938,0,0,0,0
0,0,0,-7.5531e-07,8.313e-05,0,0,0,0.0053982,0.00031519,-0.00027112,-0.00013141,0,0,0,0,-0.0066583,-0.00030427,0,-5.2545e-05,0,0,0.00024324,0.0071877,0.00021691,0,8.6721e-06,0.006629,0.00738,0.0069487,0.0088988,0,0,0,0
0,0,0,-1.5816e-06,0.00017292,0,0,0,0.0057814,0.00065552,-0.0005639,-0.00027331,0,0,0,0,-0.0071305,-0.00063284,0,-0.00010929,0,0,0.00050591,0.0076988,0.00045115,0,1.8039e-05,0.0071002,0.007906,0.0074443,0.0095313,0,0,0,0
0,0,0,-2.4995e-06,0.00026994,0,0,0,0.0061818,0.0010231,-0.00088016,-0.00042662,0,0,0,0,-0.0076238,-0.00098779,0,-0.00017061,0,0,0.00078966,0.0082332,0.00070419,0,2.8162e-05,0.0075927,0.0084562,0.0079628,0.010193,0,0,0,0
0,0,0,-3.5212e-06,0.00037481,0,0,0,0.0066002,0.0014201,-0.0012218,-0.00059226,0,0,0,0,-0.0081391,-0.0013713,0,-0.00023687,0,0,0.0010962,0.0087915,0.00097759,0,3.9104e-05,0.0081073,0.0090312,0.0085046,0.010883,0,0,0,0
0,0,0,-4.6499e-06,0.00048814,0,0,0,0.007037,0.0018489,-0.0015909,-0.0007712,0,0,0,0,-0.0086773,-0.0017855,0,-0.00030847,0,0,0.0014274,0.0093747,0.0012729,0,5.0928e-05,0.0086448,0.0096319,0.0090706,0.011605,0,0,0,0
0,0,0,-5.8795e-06,0.00061053,0,0,0,0.0074929,0.002312,-0.0019895,-0.00096446,0,0,0,0,-0.0092391,-0.0022329,0,-0.00038579,0,0,0.001785,0.0099836,0.0015919,0,6.37e-05,0.0092062,0.010259,0.0096619,0.012358,0,0,0,0
0,0,0,-7.2281e-06,0.00074269,0,0,0,0.0079687,0.0028119,-0.0024198,-0.0011731,0,0,0,0,-0.0098255,-0.0027159,0,-0.0004693,0,0,0.0021711,0.010619,0.0019363,0,7.7512e-05,0.0097924,0.010915,0.010279,0.013145,0,0,0,0
0,0,0,-8.7337e-06,0.00088533,0,0,0,0.0084648,0.0033512,-0.0028841,-0.0013982,0,0,0,0,-0.010437,-0.0032372,0,-0.00055947,0,0,0.0025877,0.011283,0.002308,0,9.247e-05,0.010404,0.011599,0.010924,0.013965,0,0,0,0
0,0,0,-1.0417e-05,0.0010392,0,0,0,0.0089822,0.0039326,-0.003385,-0.0016409,0,0,0,0,-0.011075,-0.0037994,0,-0.00065679,0,0,0.0030371,0.011974,0.0027091,0,0.00010867,0.011042,0.012312,0.011596,0.014821,0,0,0,0
0,0,0,-1.2283e-05,0.0012051,0,0,0,0.0095212,0.0045591,-0.0039248,-0.0019024,0,0,0,0,-0.011739,-0.0044054,0,-0.00076174,0,0,0.0035214,0.012695,0.0031414,0,0.00012618,0.011707,0.013056,0.012297,0.015712,0,0,0,0
0,0,0,-1.4314e-05,0.0013838,0,0,0,0.010083,0.0052337,-0.0045062,-0.0021841,0,0,0,0,-0.012432,-0.005058,0,-0.0008748,0,0,0.004043,0.013447,0.003607,0,0.00014507,0.0124,0.013831,0.013028,0.016641,0,0,0,0
0,0,0,-1.6525e-05,0.0015767,0,0,0,0.010667,0.0059596,-0.0051318,-0.0024872,0,0,0,0,-0.013153,-0.0057603,0,-0.00099648,0,0,0.0046043,0.014229,0.0041081,0,0.00016542,0.013122,0.014638,0.013789,0.017609,0,0,0,0
0,0,0,-1.8959e-05,0.0017858,0,0,0,0.011275,0.0067401,-0.0058044,-0.0028131,0,0,0,0,-0.013903,-0.0065154,0,-0.0011273,0,0,0.0052078,0.015044,0.0046471,0,0.00018735,0.013873,0.015478,0.014581,0.018616,0,0,0,0
0,0,0,-2.1641e-05,0.0020123,0,0,0,0.011908,0.0075784,-0.0065269,-0.0031631,0,0,0,0,-0.014684,-0.0073264,0,-0.0012679,0,0,0.0058561,0.015891,0.0052262,0,0.00021098,0.014655,0.016353,0.015405,0.019663,0,0,0,0
0,0,0,-2.4577e-05,0.002257,4.0304e-05,0,0,0.012565,0.008478,-0.0073022,-0.0035386,0,0,0.00016594,-2.6201e-05,-0.015495,-0.0081968,0.00016594,-0.0014188,0.00022175,0,0.0065517,0.016772,0.0058478,0.0002871,0.00023639,0.015468,0.017262,0.016262,0.020752,0,0,0,0
0,0,0,-2.7754e-05,0.0025202,8.5229e-05,0,0,0.013248,0.0094423,-0.0081334,-0.0039413,0,0,0.00035104,-5.5435e-05,-0.016338,-0.0091298,0.00035108,-0.0015806,0.00046916,0,0.0072975,0.017688,0.0065142,0.00060743,0.00026366,0.016312,0.018207,0.017153,0.021884,0,0,0,0
0,0,0,-3.1178e-05,0.0028037,0.00013518,0,0,0.013958,0.010475,-0.0090235,-0.0043723,0,0,0.00055712,-8.8006e-05,-0.017214,-0.010129,0.00055731,-0.0017539,0.00074475,0,0.0080961,0.018639,0.007228,0.00096431,0.00029288,0.01719,0.019189,0.018079,0.023059,0,0,0,0
0,0,0,-3.4885e-05,0.0031107,0.0001906,0,0,0.014694,0.01158,-0.0099756,-0.0048333,0,0,0.00078617,-0.00012423,-0.018123,-0.011198,0.00078664,-0.0019394,0.0010512,0,0.0089505,0.019626,0.0079918,0.0013612,0.00032416,0.018101,0.020208,0.01904,0.02428,0,0,0,0
