0,8.77589e-07,-0.000156846,-2.80321e-05,-5.4716e-07,3.33331e-06,7.67648e-06,0.00014142,0.000176394,0.000443379,-0.000405796,-0.000205258,6.1277e-05,0.000269979,0.000234037,-8.10556e-05,-0.000349305,-0.000516404,0.000233323,5.61168e-06,0.000317895,6.99129e-05,0.000240054,0.000158382,0.000218325,0.000267406,-3.15865e-05,0.000139809,0.000167938,0.000159354,0.000273896,0,0,0,
0,3.46292e-06,-0.000618906,-0.000110613,-2.15906e-06,1.31531e-05,3.0291e-05,0.000558035,0.000696041,0.00174955,-0.00160125,-0.000809935,0.000241796,0.00106532,0.000923497,-0.000319841,-0.00137834,-0.0020377,0.000920678,2.21434e-05,0.0012544,0.000275872,0.00094724,0.000624966,0.0008615,0.00105517,-0.000124639,0.000551679,0.000662676,0.000628803,0.00108078,0,0,0,
0,7.68483e-06,-0.00137346,-0.000245471,-4.79135e-06,2.9189e-05,6.72211e-05,0.00123838,0.00154464,0.00388256,-0.00355345,-0.00179739,0.000536588,0.00236414,0.0020494,-0.000709784,-0.00305878,-0.00452202,0.00204315,4.91401e-05,0.00278373,0.00061221,0.00210209,0.00138691,0.00191182,0.00234161,-0.000276596,0.00122427,0.0014706,0.00139543,0.00239844,0,0,0,
0,1.34722e-05,-0.0024078,-0.000430331,-8.39965e-06,5.11708e-05,0.000117844,0.00217099,0.00270789,0.00680646,-0.00622951,-0.00315098,0.000940684,0.00414455,0.00359278,-0.00124431,-0.0053623,-0.0079275,0.00358182,8.61469e-05,0.00488012,0.00107326,0.00368515,0.00243137,0.00335159,0.00410505,-0.000484896,0.00214626,0.00257808,0.0024463,0.00420467,0,0,0,
0,2.07538e-05,-0.0037092,-0.000662922,-1.29396e-05,7.88283e-05,0.000181538,0.00334439,0.00417148,0.0104853,-0.00959652,-0.00485406,0.00144912,0.00638464,0.00553466,-0.00191685,-0.00826059,-0.0122123,0.00551776,0.000132709,0.00751779,0.00165334,0.00567695,0.00374552,0.0051631,0.0063238,-0.000746979,0.0033063,0.00397152,0.00376851,0.00647727,0,0,0,
0,2.94585e-05,-0.00526494,-0.000940971,-1.83668e-05,0.000111891,0.000257681,0.00474712,0.00592112,0.0148831,-0.0136216,-0.00689,0.00205692,0.00906255,0.00785605,-0.00272084,-0.0117253,-0.0173344,0.00783207,0.000188371,0.010671,0.0023468,0.00805803,0.00531649,0.00732865,0.00897619,-0.00106028,0.00469305,0.00563728,0.00534914,0.00919402,0,0,0,
0,3.95152e-05,-0.00706231,-0.0012622,-2.4637e-05,0.000150089,0.000345649,0.00636772,0.0079425,0.019964,-0.0182718,-0.00924214,0.00275912,0.0121564,0.010538,-0.00364969,-0.0157282,-0.0232521,0.0105058,0.000252677,0.0143139,0.00314797,0.0108089,0.00713146,0.00983054,0.0120405,-0.00142225,0.00629519,0.00756177,0.00717525,0.0123327,0,0,0,
0,5.08527e-05,-0.0090886,-0.00162435,-3.17057e-05,0.000193152,0.000444821,0.00819471,0.0102213,0.025692,-0.0235142,-0.0118938,0.00355075,0.0156442,0.0135615,-0.00469684,-0.0202408,-0.0299235,0.0135201,0.000325174,0.0184207,0.00405117,0.0139102,0.00917758,0.0126511,0.0154951,-0.00183031,0.00810137,0.00973135,0.00923394,0.0158712,0,0,0,
0,6.33999e-05,-0.0113311,-0.00202513,-3.95286e-05,0.000240809,0.000554574,0.0102166,0.0127433,0.0320311,-0.029316,-0.0148285,0.00442685,0.0195042,0.0169076,-0.00585572,-0.0252349,-0.0373067,0.016856,0.000405406,0.0229658,0.00505073,0.0173423,0.011442,0.0157725,0.0193183,-0.00228191,0.0101003,0.0121324,0.0115123,0.0197871,0,0,0,
0,7.70855e-05,-0.013777,-0.00246228,-4.80613e-05,0.000292791,0.000674286,0.012422,0.0154941,0.0389454,-0.0356442,-0.0180294,0.00538244,0.0237144,0.0205573,-0.00711975,-0.0306822,-0.0453598,0.0204946,0.000492918,0.0279232,0.00614099,0.0210858,0.0139119,0.0191772,0.0234884,-0.00277449,0.0122805,0.0147513,0.0139973,0.0240584,0,0,0,
